title,community,model,area,price,ave,time,link,longitude,latitude
兰城小区，看房方便，高区采光好，附近有地铁,兰城小区,2室1厅,62平,5000,80,2017.07.20上架,http://sh.lianjia.com/zufang/shz4019468.html,121.5866828,31.27140794
上门实勘，南北直通，3室2厅2卫，看房有钥匙,第五大道,3室2厅,142平,13700,96,2017.07.22上架,http://sh.lianjia.com/zufang/shz4013341.html,121.554268,31.239542
凯德嘉博名邸，有钥匙方便看，2室2厅，放心好房,凯德嘉博名邸,2室2厅,92平,12000,130,2017.06.05上架,http://sh.lianjia.com/zufang/shz4013288.html,121.528598,31.191295
光线充足，高清照片，钥匙房，大气四室,大唐盛世花园,4室2厅,166平,17000,102,2017.06.05上架,http://sh.lianjia.com/zufang/shz4012863.html,121.566444,31.213217
高清照片，改善住房，一链倾城，钥匙在店,巨洋豪园,3室2厅,148平,9000,60,2017.06.02上架,http://sh.lianjia.com/zufang/shz4004127.html,121.539401,31.247523
浦三路601弄，看房方便，高清实拍，出行方便,浦三路601弄,2室1厅,71平,5300,74,2017.06.05上架,http://sh.lianjia.com/zufang/shz3996700.html,121.5226519,31.1950147
未来域，有钥匙房源，交通便利，上下楼方便,未来域,4室1厅,122平,10500,86,2017.05.25上架,http://sh.lianjia.com/zufang/shz3988241.html,121.542432,31.153745
舒适三室，钥匙房，南北户型，一链倾城,联洋花园（三期）,3室2厅,162平,15500,95,2017.05.25上架,http://sh.lianjia.com/zufang/shz3987748.html,121.562227,31.234068
好楼层，钥匙在店，如您所见，上门实拍,御景园,4室2厅,173平,20000,115,2017.05.12上架,http://sh.lianjia.com/zufang/shz3959050.html,121.558105,31.227134
视野开阔，上门实勘，好房好心情，简约二室,华夏小区,2室1厅,48平,5000,104,2017.05.11上架,http://sh.lianjia.com/zufang/shz3957478.html,121.50017,31.16933
羽山路1000弄，有钥匙房源，低楼层，近地铁,羽山路1000弄,2室1厅,67平,5800,86,2017.05.10上架,http://sh.lianjia.com/zufang/shz3953006.html,121.563078,31.24409
陆家嘴花园，附近有地铁，南北户型，好房好心情,陆家嘴花园（二期）,3室2厅,132平,12500,94,2017.05.04上架,http://sh.lianjia.com/zufang/shz3940342.html,121.548948,31.236296
近地铁，上门实拍，好房待租，链家有钥匙,丽江锦庭,2室2厅,53平,5800,109,2017.04.21上架,http://sh.lianjia.com/zufang/shz3912580.html,121.583816,31.285648
交通方便，南北通透，3室2厅3卫，钥匙在链家,盛大金磐,3室2厅,266平,42000,157,2017.04.13上架,http://sh.lianjia.com/zufang/shz3898454.html,121.512398,31.237614
御景园，南北户型，大气四室，闹中取静,御景园,4室2厅,227平,27000,118,2017.04.12上架,http://sh.lianjia.com/zufang/shz3895438.html,121.558105,31.227134
有钥匙方便看，4室2厅，一链倾城，近地铁,华丽家族花园,4室2厅,200平,20000,100,2017.04.11上架,http://sh.lianjia.com/zufang/shz3893127.html,121.564362,31.229917
仁恒滨江园，链家好房，有钥匙方便看，改善住房,仁恒滨江园,3室2厅,130平,25000,192,2017.04.09上架,http://sh.lianjia.com/zufang/shz3891166.html,121.514066,31.236233
沪东新村，有钥匙，光线充足，3室1厅,沪东新村,3室1厅,62平,1900,30,2017.04.08上架,http://sh.lianjia.com/zufang/shz3887485.html,121.590956,31.276013
改善住房，链家有钥匙，采光好，高清大图,绿洲康城亲水湾（东区）,3室2厅,124平,10000,80,2017.04.04上架,http://sh.lianjia.com/zufang/shz3879058.html,121.590715,31.158333
温馨之家，高清大图，一链倾城，有钥匙,名门河滨花园,1室2厅,69平,6600,95,2017.06.08上架,http://sh.lianjia.com/zufang/shz3856225.html,121.559487,31.250991
高清实拍，适合自住，视野很好，南北户型,妙境路338弄,2室2厅,87平,3000,34,2017.03.25上架,http://sh.lianjia.com/zufang/shz3853501.html,121.6957087,31.20081005
高区阳光房，5室3厅2卫，真实在租，房型正气,陆家嘴花园（二期）,5室3厅,218平,23000,105,2017.03.22上架,http://sh.lianjia.com/zufang/shz3853454.html,121.548948,31.236296
御景园，4室2厅2卫，南北户型，看房有钥匙,御景园,4室2厅,226平,18000,79,2017.03.15上架,http://sh.lianjia.com/zufang/shz3840135.html,121.558105,31.227134
海宏大厦，如您所见，适合自住，闹中取静,海宏大厦,2室2厅,84平,6000,71,2017.02.28上架,http://sh.lianjia.com/zufang/shz3805963.html,121.5040508,31.17100971
翰锦苑，有钥匙，简约二室，生活很便利,翰锦苑,2室2厅,96平,6500,67,2017.02.23上架,http://sh.lianjia.com/zufang/shz3793295.html,121.518082,31.15677
4室2厅，高清照片，高区采光好，附近有地铁,联洋花园（二期）,4室2厅,184平,22000,119,2017.02.07上架,http://sh.lianjia.com/zufang/shz3753676.html,121.560048,31.234007
高清大图，如您所见，看房有钥匙，地铁沿线,仁恒家园,4室2厅,202平,18000,89,2016.12.14上架,http://sh.lianjia.com/zufang/shz3657625.html,121.5982201,31.3384186
低楼层，有钥匙方便看，精致户型，上门实拍,东明新村,2室1厅,49平,6500,132,2016.12.09上架,http://sh.lianjia.com/zufang/shz3644288.html,121.5245904,31.223443
海韵茗庭，两室户，交通便利，看房方便,海韵茗庭,2室2厅,112平,4500,40,2016.11.13上架,http://sh.lianjia.com/zufang/shz3568927.html,121.586736,31.301442
绿城玉兰花园，3室2厅，好房好心情，钥匙在链家,绿城玉兰花园（二期）,3室2厅,89平,10000,112,2016.09.24上架,http://sh.lianjia.com/zufang/shz3444962.html,121.662227,31.22489
翠珠大厦，采光好，有钥匙房源，上门实勘,翠珠大厦,2室2厅,139平,6000,43,2016.12.14上架,http://sh.lianjia.com/zufang/shz3443196.html,121.7058915,31.19972798
上下楼方便，新鲜好房，有钥匙房源，2室0厅1卫,宁阳小区,2室0厅,48平,4000,83,2017.08.18上架,http://sh.lianjia.com/zufang/shz4164313.html,121.5225921,31.21796129
小户型，真实在租，低楼层，看房方便,沂南路54弄,1室0厅,49平,3400,69,2017.08.16上架,http://sh.lianjia.com/zufang/shz4161151.html,121.5159033,31.20437555
附近有地铁，看房方便，低区出入方便，链家好房,博捷名苑,2室2厅,103平,6200,60,2017.08.15上架,http://sh.lianjia.com/zufang/shz4159142.html,121.5954691,31.33907488
联洋年华，链家有钥匙，新鲜上架，温馨一室,联洋年华,1室2厅,75平,8500,113,2017.08.14上架,http://sh.lianjia.com/zufang/shz4156586.html,121.561114,31.232919
近地铁，新上房源，温馨之家，有钥匙方便看,梅园二街坊,1室1厅,33平,4000,121,2017.08.13上架,http://sh.lianjia.com/zufang/shz4156184.html,121.5309453,31.24239332
东城华都，钥匙在链家，采光好，新上房源,东城华都,2室2厅,118平,3500,29,2017.08.13上架,http://sh.lianjia.com/zufang/shz4156008.html,121.7731578,31.0620216
和憬家园，链家好房，钥匙在店，生活很便利,和憬家园,2室2厅,89平,5300,59,2017.08.13上架,http://sh.lianjia.com/zufang/shz4155713.html,121.691795,31.207227
城丰路15弄，1室1厅，放心好房，交通方便,城丰路15弄,1室1厅,106平,2600,24,2017.08.13上架,http://sh.lianjia.com/zufang/shz4155040.html,121.69695,31.197771
看房有钥匙，出行方便，好楼层，新鲜上架,崂山六村,1室0厅,34平,3800,111,2017.08.13上架,http://sh.lianjia.com/zufang/shz4154922.html,121.5236788,31.24491953
中星怡景花园，链家房源，精致户型，好楼层,中星怡景花园,2室2厅,114平,10000,87,2017.08.13上架,http://sh.lianjia.com/zufang/shz4154775.html,121.560758,31.240721
张江汤臣豪园，链家房源，南北通透，交通方便,张江汤臣豪园（二期）,2室2厅,92平,9500,103,2017.08.12上架,http://sh.lianjia.com/zufang/shz4153836.html,121.603671,31.208036
绿川小区，高清实拍，享受好房，看房有钥匙,绿川小区,2室1厅,63平,4400,69,2017.08.12上架,http://sh.lianjia.com/zufang/shz4153526.html,121.5571847,31.17677686
东南新村，精致户型，链家有钥匙，新出房源,东南新村（浦东）,2室0厅,48平,5500,114,2017.08.12上架,http://sh.lianjia.com/zufang/shz4152635.html,121.522882,31.231277
钥匙在店，刚挂牌，附近有地铁，温馨之家,中芯花园（公寓）,1室1厅,66平,5300,80,2017.08.12上架,http://sh.lianjia.com/zufang/shz4152467.html,121.625275,31.223134
交通方便，有钥匙房源，精致户型，放心好房,锦绣苑,2室2厅,102平,8000,78,2017.08.12上架,http://sh.lianjia.com/zufang/shz4152208.html,121.54843,31.211396
棕榈苑，光线棒，新出好房，钥匙房,棕榈苑,2室2厅,90平,5100,56,2017.08.11上架,http://sh.lianjia.com/zufang/shz4151354.html,121.5342854,31.14742613
众盛公寓，有爱有家，出行方便，新上房源,众盛公寓,2室1厅,77平,7000,90,2017.08.11上架,http://sh.lianjia.com/zufang/shz4149754.html,121.5224762,31.22286251
浦发春晖新苑，高清实拍，钥匙在店，如您所见,浦发春晖新苑,2室2厅,88平,4500,51,2017.08.10上架,http://sh.lianjia.com/zufang/shz4148867.html,121.5885199,31.34382809
同方锦城，4室0厅，光线充足，生活很便利,同方锦城,4室0厅,115平,8000,69,2017.08.10上架,http://sh.lianjia.com/zufang/shz4148792.html,121.593539,31.273674
金杨新村九街坊，舒适三室，好房好心情，钥匙在店,金杨新村九街坊,3室2厅,100平,8000,80,2017.08.10上架,http://sh.lianjia.com/zufang/shz4148613.html,121.587021,31.260023
低楼层，享受好房，南北户型，抢鲜笋盘,品华苑,3室1厅,105平,7000,66,2017.08.10上架,http://sh.lianjia.com/zufang/shz4148528.html,121.5271233,31.1457274
钥匙在链家，新鲜挂牌，交通便利，放心好房,上钢四村,1室1厅,33平,3800,115,2017.08.09上架,http://sh.lianjia.com/zufang/shz4146883.html,121.498646,31.178599
崂山二村，附近有地铁，1室1厅，新出好房,崂山二村,1室1厅,37平,6500,175,2017.08.04上架,http://sh.lianjia.com/zufang/shz4137701.html,121.526802,31.24271833
2室1厅，真实在租，新上房源，南北户型,云台路92号,2室1厅,66平,6500,98,2017.08.02上架,http://sh.lianjia.com/zufang/shz4133452.html,121.5064461,31.18810637
康桥月苑，一室小户型，看房有钥匙，链家好房,康桥月苑,1室1厅,58平,2300,39,2017.07.30上架,http://sh.lianjia.com/zufang/shz4126257.html,121.6018042,31.13339451
龙港新村，有钥匙，上门实勘，小户型,龙港新村,1室1厅,45平,3600,80,2017.07.27上架,http://sh.lianjia.com/zufang/shz4120873.html,121.569881,31.19591
南新四村，2室1厅1卫，高区采光好，看房客户多,南新四村,2室1厅,55平,4300,78,2017.07.27上架,http://sh.lianjia.com/zufang/shz4120431.html,121.548629,31.180431
荡湾新村，受欢迎好房，简约二室，链家有钥匙,荡湾新村,2室1厅,50平,1700,34,2017.07.26上架,http://sh.lianjia.com/zufang/shz4118202.html,121.7699511,31.04971812
长岛公寓，链家有钥匙，真实在租，精致户型,长岛公寓,2室1厅,74平,4500,60,2017.07.25上架,http://sh.lianjia.com/zufang/shz4116369.html,121.6084109,31.27115521
新上房源，精致户型，低楼层，交通方便,历城路13号,2室1厅,45平,5500,122,2017.07.24上架,http://sh.lianjia.com/zufang/shz4114679.html,121.501537,31.180496
春港丽园，享受好房，链家有钥匙，高区景观房,春港丽园（公寓）,3室2厅,86平,6100,70,2017.07.24上架,http://sh.lianjia.com/zufang/shz4114498.html,121.629566,31.207076
鹏海小区，多次带看，一室小户型，链家好房,鹏海小区,1室1厅,47平,4000,85,2017.07.23上架,http://sh.lianjia.com/zufang/shz4113213.html,121.569719,31.181686
艾南小区，人气房源，看房有钥匙，精致户型,艾南小区,2室1厅,53平,4000,75,2017.07.22上架,http://sh.lianjia.com/zufang/shz4111548.html,121.537839,31.17533207
钥匙房，光线充足，看房客户多，真实在租,中惠广场,1室1厅,62平,4000,64,2017.07.22上架,http://sh.lianjia.com/zufang/shz4111148.html,121.6149779,31.2599027
川沙新川路190弄，上门实拍，适合自住，链家好房,川沙新川路190弄,2室1厅,61平,3000,49,2017.07.19上架,http://sh.lianjia.com/zufang/shz4105622.html,121.7120736,31.20104194
采光好，上门实拍，小户型，受欢迎好房,南新二村,1室1厅,45平,3500,77,2017.07.19上架,http://sh.lianjia.com/zufang/shz4105182.html,121.5485751,31.17475354
清风雅苑，看房客户多，看房有钥匙，南北直通,清风雅苑,2室2厅,82平,1600,19,2017.07.16上架,http://sh.lianjia.com/zufang/shz4099671.html,121.8189349,30.91547342
鼎鑫名流世家，实地看房，2室2厅，视野很好,鼎鑫名流世家,2室2厅,92平,3500,38,2017.07.16上架,http://sh.lianjia.com/zufang/shz4098725.html,121.716152,31.190638
大华锦绣华城，真实在租，高清实拍，2室1厅,大华锦绣华城（十五街区）,2室1厅,77平,6500,84,2017.07.21上架,http://sh.lianjia.com/zufang/shz4097923.html,121.5317429,31.18028091
金桥酒店公寓，看房方便，实地看房，享受好房,金桥酒店公寓,1室1厅,58平,5500,94,2017.07.15上架,http://sh.lianjia.com/zufang/shz4097189.html,121.594161,31.250006
温馨一室，一链倾城，采光棒，受欢迎好房,三林世博家园（板泉路2000弄）,1室1厅,55平,4300,78,2017.07.15上架,http://sh.lianjia.com/zufang/shz4096884.html,121.5363437,31.17220429
房型正气，低楼层，高清大图，舒适三室,金领国际（公寓）,3室1厅,89平,4500,50,2017.07.12上架,http://sh.lianjia.com/zufang/shz4091343.html,121.686774,31.259948
金色碧云，有爱有家，实地看房，看房有钥匙,金色碧云,2室2厅,96平,9500,98,2017.07.11上架,http://sh.lianjia.com/zufang/shz4088556.html,121.581915,31.241167
高清实拍，最近看房多，钥匙在店，精致户型,绿川新苑,2室1厅,72平,5500,76,2017.07.09上架,http://sh.lianjia.com/zufang/shz4084998.html,121.554494,31.179046
3室1厅，低楼层，有钥匙，有爱有家,保利金色唐城,3室1厅,81平,5200,64,2017.07.09上架,http://sh.lianjia.com/zufang/shz4084978.html,121.664455,31.21018814
金桥酒店公寓，1室0厅1卫，受欢迎好房，有钥匙房源,金桥酒店公寓,1室0厅,47平,5000,106,2017.07.08上架,http://sh.lianjia.com/zufang/shz4084141.html,121.594161,31.250006
大华锦绣华城，有钥匙，高区景观房，精致户型,大华锦绣华城（十五街区）,2室1厅,72平,7500,104,2017.07.08上架,http://sh.lianjia.com/zufang/shz4083410.html,121.5317429,31.18028091
多次带看，看房有钥匙，高清实拍，光线充足,仁恒河滨城,3室2厅,128平,15000,117,2017.07.08上架,http://sh.lianjia.com/zufang/shz4082627.html,121.57339,31.234586
花木新村，简约二室，高区采光好，看房客户多,花木新村,2室2厅,75平,4800,64,2017.07.07上架,http://sh.lianjia.com/zufang/shz4082074.html,121.567343,31.200361
玉兰香苑，低区出入方便，有钥匙房源，看房客户多,玉兰香苑（三期）,2室1厅,62平,4800,77,2017.07.07上架,http://sh.lianjia.com/zufang/shz4080196.html,121.6410064,31.20407395
受欢迎好房，高清大图，精致户型，有钥匙房源,莲溪五村,2室1厅,64平,4600,71,2017.07.06上架,http://sh.lianjia.com/zufang/shz4078118.html,121.5648308,31.18792837
上门实拍，两室户，人气房源，好房好心情,东城新村,2室1厅,57平,6300,110,2017.07.05上架,http://sh.lianjia.com/zufang/shz4077655.html,121.55031,31.207959
金唐公寓，闹中取静，人气房源，看房有钥匙,金唐公寓,2室1厅,79平,4500,56,2017.07.05上架,http://sh.lianjia.com/zufang/shz4076247.html,121.6636213,31.20963041
适合自住，有钥匙，南北户型，如您所见,古桐路18弄,2室1厅,55平,4800,87,2017.07.05上架,http://sh.lianjia.com/zufang/shz4076074.html,121.6202175,31.20870387
绿川新苑，高清大图，链家好房，看房客户多,绿川新苑,2室1厅,60平,4200,70,2017.07.02上架,http://sh.lianjia.com/zufang/shz4072476.html,121.554494,31.179046
有钥匙方便看，高区阳光房，人气房源，3室2厅2卫,金桥爱建园,3室2厅,140平,13000,92,2017.06.27上架,http://sh.lianjia.com/zufang/shz4060577.html,121.580856,31.242993
看房客户多，有爱有家，温馨一室，有钥匙,昱龙家园,1室1厅,59平,2800,47,2017.06.25上架,http://sh.lianjia.com/zufang/shz4056518.html,121.6023099,31.13019292
东城新村，高清照片，空气清新，链家房源,东城新村,2室1厅,76平,6500,85,2017.08.10上架,http://sh.lianjia.com/zufang/shz4054943.html,121.55031,31.207959
